code,store,product_type,product_unit,name_ar
3010,JOHRH,201,pc,نقاب جوهرة بشعار معدني ذهبي بحبل
3011,JOHRH,201,pc,نقاب جوهرة بشعار معدني فضي بحبل
3012,JOHRH,201,pc,نقاب جوهرة بشعار معدني ذهبي بحبل
3013,JOHRH,201,pc,نقاب جوهرة بشعار معدني فضي بحبل
3014,JOHRH,201,pc,نقاب جوهرة بشعار معدني ذهبي بحبل
3015,JOHRH,201,pc,نقاب جوهرة بشعار معدني ذهبي ولاصق
3016,JOHRH,201,pc,نقاب جوهرة بشعار معدني فضي ولاصق
3017,JOHRH,201,pc,نقاب جوهرة بشعار معدني ذهبي ولاصق
3018,JOHRH,201,pc,نقاب جوهرة بشعار معدني فضي ولاصق
3019,JOHRH,201,pc,نقاب جوهرة بشعار معدني ذهبي ولاصق
3020,JOHRH,201,pc,نقاب جوهرة بشعار معدني فضي ولاصق
3021,JOHRH,201,pc,نقاب جوهرة بشعار معدني فضي بحبل
3026,JOHRH,201,pc,نقاب جوهرة بشعار معدني فضي بحبل
3027,JOHRH,201,pc,نقابات جوهرة بشعار قماشي بحبل
3028,JOHRH,201,pc,نقابات جوهرة بشعار قماشي بحبل
3029,JOHRH,201,pc,نقابات جوهرة بشعار قماشي بلاصق
3030,JOHRH,201,pc,نقابات جوهرة بشعار قماشي بحبل
3031,JOHRH,201,pc,نقابات جوهرة بشعار قماشي بلاصق
3032,JOHRH,201,pc,نقابات جوهرة بشعار قماشي بلاصق
3033,JOHRH,201,pc,نقاب جوهرة بشعار معدني فضي ولاصق
3034,JOHRH,201,pc,نقاب جوهرة بشعار معدني ذهبي بحبل
3035,JOHRH,201,pc,نقاب جوهرة بشعار معدني ذهبي ولاصق
3036,JOHRH,201,pc,نقابات جوهرة بشعار قماشي بحبل
3037,JOHRH,201,pc,نقابات جوهرة بشعار قماشي بلاصق
5000,JOHRH,203,pc,شنطة جوال وبطائق بستراب جلد
5001,JOHRH,203,pc,شنطة جوال وبطائق بستراب جلد
5002,JOHRH,203,pc,شنطة جوال وبطائق بستراب جلد
5003,JOHRH,203,pc,شنطة جوال وبطائق بستراب جلد
5004,JOHRH,203,pc,شنطة جوال وبطائق بستراب جلد
5005,JOHRH,203,pc,شنطة جوال وبطائق بستراب جلد
5006,JOHRH,203,pc,شنطة جوال وبطائق بستراب جلد
5007,JOHRH,203,pc,شنطة جوال وبطائق بستراب جلد
5026,JOHRH,203,pc,شنطة جوال وبطائق بستراب جلد بوتيقا
5027,JOHRH,203,pc,شنطة جوال وبطائق بستراب جلد بوتيقا
5028,JOHRH,203,pc,شنطة جوال وبطائق بستراب جلد بوتيقا
5029,JOHRH,203,pc,شنطة جوال وبطائق بستراب جلد بوتيقا
5030,JOHRH,203,pc,شنطة جوال وبطائق بستراب جلد بوتيقا
5031,JOHRH,203,pc,شنطة جوال وبطائق بستراب جلد بوتيقا
5032,JOHRH,203,pc,شنطة آيباد جلد تمساح بسحاب داخلي ومسكة
5033,JOHRH,203,pc,شنطة آيباد جلد تمساح بسحاب داخلي ومسكة
5034,JOHRH,203,pc,شنطة آيباد جلد تمساح بسحاب داخلي ومسكة
5035,JOHRH,203,pc,شنطة آيباد جلد تمساح بسحاب داخلي ومسكة
5036,JOHRH,203,pc,شنطة آيباد جلد تمساح بسحاب داخلي ومسكة
5037,JOHRH,203,pc,شنطة آيباد جلد تمساح بسحاب داخلي ومسكة
5038,JOHRH,203,pc,شنطة آيباد جلد تمساح بسحاب داخلي ومسكة
5039,JOHRH,203,pc,شنطة آيباد جلد تمساح بسحاب داخلي ومسكة
5040,JOHRH,203,pc,شنطة آيباد جلد ثعبان بسحاب داخلي ومسكة
5041,JOHRH,203,pc,شنطة آيباد جلد ثعبان بسحاب داخلي ومسكة
5042,JOHRH,203,pc,شنطة آيباد جلد ثعبان بسحاب داخلي ومسكة
5043,JOHRH,203,pc,شنطة آيباد جلد ثعبان بسحاب داخلي ومسكة
5044,JOHRH,203,pc,شنطة آيباد جلد ثعبان بسحاب داخلي ومسكة
5045,JOHRH,203,pc,شنطة آيباد جلد ثعبان بسحاب داخلي ومسكة
5046,JOHRH,203,pc,شنطة آيباد جلد ثعبان بسحاب داخلي ومسكة
5047,JOHRH,203,pc,شنطة آيباد جلد ثعبان بسحاب داخلي ومسكة
5048,JOHRH,203,pc,شنطة آيباد جلد تمساح مطفي بسحاب داخلي ومسكة
5049,JOHRH,203,pc,شنطة آيباد جلد تمساح مطفي بسحاب داخلي ومسكة
5050,JOHRH,203,pc,شنطة آيباد جلد تمساح مطفي بسحاب داخلي ومسكة
5051,JOHRH,203,pc,شنطة آيباد جلد تمساح مطفي بسحاب داخلي ومسكة
5052,JOHRH,203,pc,شنطة آيباد جلد تمساح مطفي بسحاب داخلي ومسكة
5053,JOHRH,203,pc,شنطة آيباد جلد تمساح مطفي بسحاب داخلي ومسكة
5054,JOHRH,203,pc,شنطة آيباد جلد تمساح مطفي بسحاب داخلي ومسكة
5055,JOHRH,203,pc,شنطة آيباد بسحاب داخلي وجيوب ومسكة
5056,JOHRH,203,pc,شنطة آيباد بسحاب داخلي وجيوب ومسكة
5057,JOHRH,203,pc,شنطة آيباد بسحاب داخلي وجيوب ومسكة
5058,JOHRH,203,pc,شنطة آيباد بسحاب داخلي وجيوب ومسكة
5059,JOHRH,203,pc,شنطة آيباد بسحاب داخلي وجيوب ومسكة
5060,JOHRH,203,pc,شنطة آيباد بسحاب داخلي وجيوب ومسكة
5061,JOHRH,203,pc,شنطة آيباد بسحاب داخلي وجيوب ومسكة
5062,JOHRH,203,pc,شنطة آيباد بسحاب داخلي وجيوب ومسكة
5063,JOHRH,203,pc,شنطة آيباد بسحاب داخلي وجيوب ومسكة
5064,JOHRH,203,pc,شنطة آيباد بسحاب داخلي وجيوب ومسكة
5065,JOHRH,203,pc,شنطة آيباد بسحاب داخلي وجيوب ومسكة
5066,JOHRH,203,pc,شنطة آيباد بسحاب داخلي وجيوب ومسكة
5067,JOHRH,203,pc,شنطة آيباد بسحاب داخلي وجيوب ومسكة
5068,JOHRH,203,pc,شنطة آيباد بسحاب داخلي وجيوب ومسكة
5069,JOHRH,203,pc,شنطة آيباد بسحاب داخلي وجيوب ومسكة
1770,JOHRH,100,pc,#1770عباية بلاك بيري على الراس بكسرات شيفون
1441,JOHRH,100,pc,#1441 عباية على الراس بلاكبيري
1771,JOHRH,100,pc,#1771عباية بلاك بيري على الراس بكم مطاط
1055,JOHRH,101,pc,عباية سوداء كلاسيكية بجيوب عملية #1055
1064,JOHRH,101,pc,كسرات بليسيه اسود #1064
1066,JOHRH,101,pc,كم مربع قيطان عريض #1066
1074,JOHRH,101,pc,عباية شموخ بجيوب #1074
1076,JOHRH,101,pc,عباية شاكيرا منتهية بكسرات #1076
1077,JOHRH,101,pc,عباية امارتية مقلمة #1077
1078,JOHRH,101,pc,عباية شاكيرا مزخرفة #1078
1090,JOHRH,101,pc,إماراتية قيطان عريض#1090
1195,JOHRH,101,pc,#1195 عباية بلاك بيري بكلوش
1197,JOHRH,101,pc,#1197 عباية بقماش رقيق ومقلم
1207,JOHRH,101,pc,#1207 كريب ملكي بقيطان
1291,JOHRH,101,pc,#1291 عباية كريب ملكي بخطوط قيطان
1317,JOHRH,101,pc,#1317 عباية بطبقة على الكم
1323,JOHRH,101,pc,#1323 عباية كريب ملكي بقيطان وسحاب
1329,JOHRH,101,pc,#1329 عباية سادة بخيط طولي
1363,JOHRH,101,pc,#1363 عباية بطبقتين بلاك بيري وشيفون
1366,JOHRH,101,pc,#1366 عباية بقماش استرتيش وسحاب
1371,JOHRH,101,pc,#1371 عباية كريب ملكي بسحاب وشرائط سوداء
1375,JOHRH,101,pc,#1375 حرير اسود كم مقلوب
1392,JOHRH,101,pc,#1392 عباية كريب ملكي بسحاب وشرائط خضراء
1393,JOHRH,101,pc,#1393 عباية بلاك بيري بطبقتين
1405,JOHRH,101,pc,#1405 عباية بكم ضيق وسحاب
1406,JOHRH,101,pc,#1406 عباية بكم واسع وجيوب أمامية
1409,JOHRH,101,pc,#1409 عباية سادة بكم منتش
1411,JOHRH,101,pc,#1411 عباية واسعة بقصة أكمام ضيقة
1412,JOHRH,101,pc,#1412 عباية بشت كريب صالونة لف بكم ضيق
1420,JOHRH,101,pc,#1420 عباية سادة بلاك بيري بكم اماراتي
1424,JOHRH,101,pc,#1424 عباية بلاك بيري كلوش
1443,JOHRH,101,pc,#1443 عباية كريب ملكي مطعم بشانتون اسود
1448,JOHRH,101,pc,#1448 عباية بشت كريب صالونة بطقطق
1449,JOHRH,101,pc,#1449 عباية فراشة بقماش بلاك بيري
1473,JOHRH,101,pc,#1473 عباية بتطريز على الأكتاف
1484,JOHRH,101,pc,#1484 حرير مغسول اسود بشت
1491,JOHRH,101,pc,#1491 عباية بكم منفوش ومطاط
1514,JOHRH,101,pc,#1514 عباية لينين أسود و بكم مفتوح وتطريز يحدد أطراف العباية
1553,JOHRH,101,pc,#1553 عباية بشت بقيطان اسود
1555,JOHRH,101,pc,#1555 عباية بقماش مشجر وكم اماراتي
1623,JOHRH,101,pc,#1623عباية حرير مغسول كلاسيك
1638,JOHRH,101,pc,#1638 عباية حرير مغسول بقيطان أسود وجيوب
1641,JOHRH,101,pc,#1641عباية كريب صالونة كلاسيك بشريط كتان
1643,JOHRH,101,pc,#1643عباية كريب صالونة كلاسيك بقبة
1662,JOHRH,101,pc,#1662عباية ملكي كلاسيك بجيوب شاكيرا
1734,JOHRH,101,pc,#1734عباية كريب صالونة كلاسيك بخياطة مميزة وجيوب
1775,JOHRH,101,pc,#1775عباية ملكي كلاسيك بقيطان أسود وبطانة سوداء عالكم
1792,JOHRH,101,pc,#1792عباية مخمل كلاسيك بسحاب
1863,JOHRH,101,pc,#1863عباية صوف كلاسيك بجيوب
1910,JOHRH,101,pc,#1910عباية شاكيرا كلاسيك بنقشة مميزة
1947,JOHRH,101,pc,#1947عباية سترتش كلاسيك بقيطان زيتي
1948,JOHRH,101,pc,#1948عباية شاكيرا كلاسيك بقيطان
1950,JOHRH,101,pc,#1950عباية ملكي كلاسيك بخياطة سوداء
1978,JOHRH,101,pc,#1978عباية ملكي وحرير مغسول كلاسيك بكسرة خفيفة مخفية مميزة وقيطان
1992,JOHRH,101,pc,#1992عباية حرير مغسول بشت لف
1998,JOHRH,101,pc,#1998عباية ملكي كويتي أسود بتطريزخيوط كحلية
10002,JOHRH,101,pc,#10002عباية ملكي كويتي بتطريز خيوط سوداء
10010,JOHRH,101,pc,#10010عباية كريب منقوش بشت اسود
10068,JOHRH,101,pc,#10068عباية شاكيرا بكم طبي مربع
10070,JOHRH,101,pc,#10070 عبايةبقماش كريب مقلم
10074,JOHRH,101,pc,#10074 كلوش بكم مربع
10085,JOHRH,101,pc,#10085شاكيرا مربعات لف بقبعة وكم ضيق
10089,JOHRH,101,pc,#10089عباية شاكيرا بقيطان
10101,JOHRH,101,pc,#10101 كلوش بقماش كريب
10131,JOHRH,101,pc,#10131عباية شاكيرا بقيطان زيتي
10133,JOHRH,101,pc,#10133عباية شاكيرا بقيطان اسود
10136,JOHRH,101,pc,#10136عباية ملكي مغربي بقبعة
10178,JOHRH,101,pc,#10178عبايةشاكيرا مميزه باطراف قيطان بني
10180,JOHRH,101,pc,#10180 عباية لينن كلاسيك طقطق كم مربع مع ازرار
10181,JOHRH,101,pc,#10181عباية ملكي بكسره من الاسفل وتطريز مميز هندسي
10187,JOHRH,101,pc,#10187عباية ملكي كلاسيك بخياطة طولية مميزة
10193,JOHRH,101,pc,#10193عباية ملكي بقيطان وجيوب بتحديد زيتي
10194,JOHRH,101,pc,#10194عباية ملكي بقيطان وجيوب بتحديد اسود
10211,JOHRH,101,pc,#10211 عباية شاكيرا كلاسيك سحاب اسود كم ضيق
10215,JOHRH,101,pc,#10215عباية لينن كلاسيك بقبه مميزه
10225,JOHRH,101,pc,#10225عباية لينن لف اسود بقبة وجيب محدد بالاسود وفتحة جانبية مميزة
10236,JOHRH,101,pc,#10236عباية حرير كلاسيك بقصه كلوش اسود
10237,JOHRH,101,pc,#10237عباية حرير كلاسيك بقصه كلوش رمادي
10250,JOHRH,101,pc,#10250عباية كلاسيك بقبه مقلوبه محدده بالاسود
10252,JOHRH,101,pc,#10252عباية بلاك بيري كلاسيك بخطوط طولية
10263,JOHRH,101,pc,#10263عباية عصرية بخامة عملية من الكتان
10277,JOHRH,101,pc,#10277عباية كريب كلاسيك بتطريز مميز باسفل وكم العباية
10280,JOHRH,101,pc,#10280 عباية شيفون كلاسيك طقطق كم مربع
10297,JOHRH,101,pc,#10297عباءه كلاسيك بقصة واسعة
10340,JOHRH,101,pc,#10340 عباية شيفون وبطانه حرير طقطق كم واسع
10383,JOHRH,101,pc,#10383 عبايه شموخ كلاسك كم مربع خياطه طوليه
10384,JOHRH,101,pc,#10384 عبايه شموخ كلاسيك خياطه طوليه رمادي
10432,JOHRH,101,pc,#10432عباية كريب كلاسيك ببطانة مميزة بكم أسود
10629,JOHRH,101,pc,#10629 عباية كريب كلاسيك اسود و ازرق كم زم
10643,JOHRH,101,pc,#10643 عباية كريب كلوش بقبة وجيوب
1003,JOHRH,102,pc,عباية بأكمام ضيقة وجيوب عملية#1003
1004,JOHRH,102,pc,عباية عملية بلون زيتي #1004
1005,JOHRH,102,pc,عباية من شرائح الشيفون #1005
1013,JOHRH,102,pc,عباية بأكمام واسعة وجيوب كبيرة #1013
1035,JOHRH,102,pc,عباية مطرزة بالورود والخرز #1035
1038,JOHRH,102,pc,عباية اماراتية بقماش البلاك بيري #1038
1039,JOHRH,102,pc,قماش الشنتون الفضي #1039
1080,JOHRH,102,pc,عباية بخرز وشريطة منتشة #1080
1084,JOHRH,102,pc,عباية دبل فيس منتش رصاصي #1084
1089,JOHRH,102,pc,عباية دبل فيس منتش كحلي#1089
1097,JOHRH,102,pc,عباية باقمشة متداخلة وشك وبليسيه #1097
1098,JOHRH,102,pc,عباية بجيب شك كحلي#1098
1099,JOHRH,102,pc,عباية بتطريز فضي وشك#1099
1105,JOHRH,102,pc,عباية بقصة البليسيه الكحلية الكلاسيكية #1105
1110,JOHRH,102,pc,#1110 عباية بجيوب واكمام مطعمه بشبك
1121,JOHRH,102,pc,#1121 عباية مطعمة بالتفته الذهبي وقماش الشاكيرا
1129,JOHRH,102,pc,#1129 عباية باقمشة مطعمة بشبك سيلاني على الاكتاف
1139,JOHRH,102,pc,#1139 عباية بقماش كحلي ثقيل مع القيطان
1157,JOHRH,102,pc,#1157 كريب ملكي بأشكال هندسية
1159,JOHRH,102,pc,#1159 عباية لف بتفته وشنتون مطرز
1167,JOHRH,102,pc,#1167 عباية بقماش قطني مطعمة بشبك وخرز
1174,JOHRH,102,pc,#1174 عباية لف مقلمة ومزينة بأزرار كبيرة سوداء
1196,JOHRH,102,pc,#1196 عباية بلاك بيري بكلوش محددة بكحلي
1200,JOHRH,102,pc,#1200 عباية بالشاكيرا المقلم والسيلاني
1201,JOHRH,102,pc,#1201 عباية المخمل والبلاك بيري
1203,JOHRH,102,pc,#1203 بلاك بيري بشرائح الشيفون بحزام
1204,JOHRH,102,pc,#1204 بلاك بيري بشرائح الشيفون محددة بيبج
1205,JOHRH,102,pc,#1205 بلاك بيري بشرائح الشيفون
1206,JOHRH,102,pc,#1206 عباية شاكيرا بأكمام ضيقة ومزينة بالخرز
1212,JOHRH,102,pc,#1212 عباية جاكيت من الشنتون حزام اسود
1213,JOHRH,102,pc,#1213 عباية جاكيت من الشنتون حزام ابيض
1228,JOHRH,102,pc,#1228 عباية بقصة إماراتية وقماش استرتش بلون اسود
1234,JOHRH,102,pc,#1234 عباية من الكريب بحبات الخرز
1241,JOHRH,102,pc,#1241 عباية بقماش كريب ملكي وشانتون
1251,JOHRH,102,pc,#1251 عباية الشاكيرا بخطوط طولية وخرز
1255,JOHRH,102,pc,#1255 عباية لف من الكريب الملكي والشاكيرا
1256,JOHRH,102,pc,#1256 عباية بكتف مشكوك وكم اماراتي
1281,JOHRH,102,pc,#1281 عباية طبقتين شموخ بلون أسود
1284,JOHRH,102,pc,#1284 عباية بقصة إماراتية وتقليمه لامعة بلون أسود
1310,JOHRH,102,pc,#1310 عباية بخطين متوازين من الشاكير بشك
1311,JOHRH,102,pc,#1311 عباية بتصميم رياضي بشرائط بيضاء
1316,JOHRH,102,pc,#1316 عباية بحبات خرز اسود
1318,JOHRH,102,pc,#1318 عباية بتصميم رياضي بكم مقلوب
1322,JOHRH,102,pc,#1322 عباية لينين بكم قابل للطي
1325,JOHRH,102,pc,#1325 عباية شموخ بجيب وثنية بلون كحلي
1326,JOHRH,102,pc,#1326 عباية شموخ بجيب وثنية بلون اخضر
1328,JOHRH,102,pc,#1328كريب ملكي بقصة جاكيت
1332,JOHRH,102,pc,#1332 عباية بقيطان أبيض وأحمر
1335,JOHRH,102,pc,عباية بشبك مقلم ورصاصي #1335
1340,JOHRH,102,pc,#1340 عباية شموخ اماراتية
1341,JOHRH,102,pc,#1341 عباية بخياطة طولية وشك
1345,JOHRH,102,pc,#1345 عباية من بالشانتون بخطوط حمراء وخضراء
1347,JOHRH,102,pc,#1347 عباية رياضية بشرائط
1359,JOHRH,102,pc,#1359 عباية شاكيرا بكريستال
1364,JOHRH,102,pc,#1364 عباية من الخيش والشانتون
1365,JOHRH,102,pc,#1365 عباية بتطريز طولي
1368,JOHRH,102,pc,#1368 عباية كريب بكم ماسك فضي
1369,JOHRH,102,pc,#1369 عباية من الشانتون بشريط لامع
1370,JOHRH,102,pc,#1370 عباية كريب ملكي بسحاب وشرائط كحلية
1376,JOHRH,102,pc,#1376 عباية من الكريب الملكي بأطراف فضية وخضراء
1378,JOHRH,102,pc,#1378 عباية دبل كلوش من كريب صالونة
1382,JOHRH,102,pc,#1382 عباية من كريب صالونة بجيب مخفي
1389,JOHRH,102,pc,#1389 عباءة كريب بجوانب شاكيرا
1394,JOHRH,102,pc,#1394 عباية من الكريب الملكي وقماش ناعم بلون رمادي
1395,JOHRH,102,pc,#1395 عباية شاكيرا بحرير اسود
1397,JOHRH,102,pc,#1397 عباية شاكيرا بحرير زيتي
1398,JOHRH,102,pc,#1398 عباية بكم بثلاث طبقات
1410,JOHRH,102,pc,#1410 عباية بأكمام مطعمة بقيطان
1413,JOHRH,102,pc,#1413 عباية سادة كريب صالونة وكم مقلوب
1421,JOHRH,102,pc,#1421 عباية شاكيرا بسحاب ذهبي
1426,JOHRH,102,pc,#1426 عباية بشريطة رمادية في الأكمام والمنتهية بمطاط
1427,JOHRH,102,pc,#1427 عباية بكم مطاط وخيوط اوف وايت
1429,JOHRH,102,pc,#1429 عباية بطبقتين محددة بقيطان
1431,JOHRH,102,pc,#1431 عباية بكم واسع وشانتون مطرز
1432,JOHRH,102,pc,#1432 عباية شاكيرا بخطوط من الفصوص
1433,JOHRH,102,pc,#1433 عباية إماراتية بحبات كريستال
1436,JOHRH,102,pc,#1436 عباية بلاك بيري بقماش منتش
1437,JOHRH,102,pc,#1437 عباية بقماش قطني بخطوط قيطان وشك
1445,JOHRH,102,pc,#1445 عباية شاكيرا مطعمة بشانتون وأزارير سودا
1446,JOHRH,102,pc,#1446 عباية شاكيرا مطعمة بشانتون وأزارير بيضاء
1452,JOHRH,102,pc,#1452 عباية كريب ملكي مطعم بشانتون كحلي
1453,JOHRH,102,pc,#1453 عباية كريب ملكي مطعم بشانتون أخضر
1454,JOHRH,102,pc,#1454 عباية بقماش مجعد وقصة جاكية واكمام بلون كحلي
1461,JOHRH,102,pc,#1461 عباية بتطريز نحاسي وقبة جاكيت بحزام مخفي
1462,JOHRH,102,pc,#1462 عباية بطبقتين قماش من الخيش وبلاك بيري بحزام مخفي
1465,JOHRH,102,pc,#1465 عباية كريب ملكي بتفته فضي
1466,JOHRH,102,pc,#1466 عباية كريب ملكي بتفته سوداء
1467,JOHRH,102,pc,#1467 عباية بتقليمة وقماش اسود مجعد
1468,JOHRH,102,pc,#1468 عباية اماراتية برسمة على شكل أغصان محددة بكرستال
1471,JOHRH,102,pc,#1471 عباية كريب ملكي وقماش ازرق مجعد
1472,JOHRH,102,pc,#1472 عباية باكمام واسعة مطرزة بكحلي وبيج
1474,JOHRH,102,pc,#1474 عباية كريب ملكي وقماش اخضر مجعد
1476,JOHRH,102,pc,#1476 عباية شانتون مطعمة بخطوط كحلية وشك
1485,JOHRH,102,pc,قبة عريضة وخرز على الأكمام #1485
1487,JOHRH,102,pc,#1487 عباية سبورت وشريطة زم في الكم والأسفل
1488,JOHRH,102,pc,#1488 عباية كتان بخطوط سوداء متوازية ومتقاطعة
1494,JOHRH,102,pc,#1494 عباية بأكمام واسعة وخرز
1498,JOHRH,102,pc,#1498 عباءة ناعمه بصفين شك
1499,JOHRH,102,pc,#1499 عباية مفتوحة مطرزة الاطراف
1500,JOHRH,102,pc,1500 عباية مع شرائط وتداخلات شانتون
1502,JOHRH,102,pc,#1502 شانتون ذهبي واوف وايت
1504,JOHRH,102,pc,#1504 كريب وكم مطاط مع خرز
1506,JOHRH,102,pc,#1506 عباية مزينة بسحاب ذهبي
1509,JOHRH,102,pc,#1509 عباية بلونين أبيض وأخضر
1510,JOHRH,102,pc,#1510 عباية سادة مطعمة بقيطان
1512,JOHRH,102,pc,#1512 عباية كلوش مطعمه بخرز
1516,JOHRH,102,pc,#1516 عباية من الشانتون بكم ضيق مطعمه بتفته خضراء
1519,JOHRH,102,pc,#1519 عباية سبورت كريب ملكي بطقطق وشرائط زيتي
1520,JOHRH,102,pc,#1520 العباءة مع قبة و رباط جانبي بأكمام واسعة
1528,JOHRH,102,pc,#1528عباية بكم ضيق وجيوب
1530,JOHRH,102,pc,#1530 عباية بشبك وقماش طبي على شكل شرائط
1531,JOHRH,102,pc,#1531 عباية شموخ بقيطان بلونين ذهبي واسود
1533,JOHRH,102,pc,#1533 عباية شاكيرا بتطريز ملون
1538,JOHRH,102,pc,#1538 عباية بأكمام مطاط وسحاب بخطين ابيض وكركمي
1544,JOHRH,102,pc,#1544 عباية من التفته المطفي
1545,JOHRH,102,pc,#1545 عباية كريب مع شريط فضي
1546,JOHRH,102,pc,#1546 عباية بخياطة بارزة بلون رمادي
1547,JOHRH,102,pc,#1547 عباية بخياطة بارزة بلون اسود
1551,JOHRH,102,pc,#1551عباية كريب كلاسيك بنقوش مميزة
1552,JOHRH,102,pc,#1552 عباية بشت بقماش ملكي وقيطان زيتي
1557,JOHRH,102,pc,#1557 عباية بقماش مشجر وكم زم
1560,JOHRH,102,pc,#1560عباية بلاك بيري كلاسيك لف بجيوب وشك
1563,JOHRH,102,pc,#1563عباية ملكي كلاسيك بشك
1590,JOHRH,102,pc,#1590 عباية شاكيرا بجيوب
1613,JOHRH,102,pc,#1613عباية ملكي كلاسيك ببشك وجيوب
1616,JOHRH,102,pc,#1616عباية كلاسيك بتطريز وصدف أسود
1642,JOHRH,102,pc,#1642عباية كريب صالونة بشريط كتان زيتي
1666,JOHRH,102,pc,#1666عبايه شموخ وشانتون بخطوط قيطان
1678,JOHRH,102,pc,#1678عباية شموخ كلاسيك بكسرات وجيوب
1679,JOHRH,102,pc,#1679عباية شموخ كلاسيك بكسرات وجيوب
1680,JOHRH,102,pc,#1680عباية بلاك بيري كويتي بأزرار
1681,JOHRH,102,pc,#1681عباية ملكي كلاسيك بقيطان مخطط
1683,JOHRH,102,pc,#1683عباية ملكي كلاسيك ببطانة كم أسود
1684,JOHRH,102,pc,#1684عباية ملكي كلاسيك بخياطة بيضاء
1685,JOHRH,102,pc,#1685عباية ملكي كلاسيك بطانة كم فضي
1686,JOHRH,102,pc,#1686عباية ملكي كلاسيك بطانة كم زهري
1687,JOHRH,102,pc,#1687عباية ملكي كلاسيك بطانة كم ذهبي
1688,JOHRH,102,pc,#1688عباية ملكي كلاسيك بطانة كم زيتي
1689,JOHRH,102,pc,#1689 عباية ملكي كلاسيك بطانة كم كحلي
1690,JOHRH,102,pc,#1690عباية ملكي كلاسيك بطانة كم عنابي
1702,JOHRH,102,pc,#1702عباية شموخ مميزه بشك على الكتف والكم
1706,JOHRH,102,pc,#1706عباية ملكي كلاسيك بقيطان وكم مقلوب
1709,JOHRH,102,pc,#1709عباية بليسيه لف بلون رمادي غامق
1733,JOHRH,102,pc,#1733عباية ملكي كلاسيك بجيوب وأقمشة متداخلة على الجيب
1735,JOHRH,102,pc,#1735عباية كريب صالونة بتحديد بيج مميز
1736,JOHRH,102,pc,#1736عباية كريب صالونه لف باضافة اقمشة زيتية وشاكيرا
1738,JOHRH,102,pc,#1738عباية شاكيرا كلاسيك بخياطه بيج
1740,JOHRH,102,pc,#1740راما كلوش بتطريز
1743,JOHRH,102,pc,#1743 عباية عملية بقيطان رمادي وكم قابل للطي
1755,JOHRH,102,pc,#1755عباية شاكيرا كلاسيك بأزرار عالجنب
1756,JOHRH,102,pc,#1756عباية شاكيرا كلاسيك بأزرار عالجنب وخياطة ذهبية
1759,JOHRH,102,pc,#1759عباية حرير شامواه بخطوط ذهبية وجيوب
1761,JOHRH,102,pc,#1761عباية ملكي كلاسيك بتطريز وجيوب
1765,JOHRH,102,pc,#1765عباية شامواه شتوي كلاسيك بتدخيلات كحلي
1767,JOHRH,102,pc,#1767 عباية بموديل كويتي من المخمل مع الملكي
1772,JOHRH,102,pc,#1772عباية ملكي كلاسيك بقيطان كحلي وبطانة كحلية للكم
1774,JOHRH,102,pc,#1774عباية ملكي كلاسيك بقيطان زيتي وبطانة زيتية عالكم
1780,JOHRH,102,pc,#1780عباية ملكي بقيطان زيتية طولية
1782,JOHRH,102,pc,#1782 عباية ملكي كلاسيك ببطانة سوداء طويلة
1783,JOHRH,102,pc,#1783عباية مخمل كلاسيك بجيوب بيج
1785,JOHRH,102,pc,#1785عباية ملكي ومخمل كويتي بجيوب
1814,JOHRH,102,pc,#1814عباية شاكيرا بخياطة وازرار بيج
1821,JOHRH,102,pc,#1821عباية شموخ مخطط بكم دبل جاكيت
1827,JOHRH,102,pc,#1827عباية صوف بقبة واطراف مخمل
1830,JOHRH,102,pc,#1830عباية شاكيرا كلاسيك بأزرار وخياطة رمادي
1831,JOHRH,102,pc,#1831عباية شاكيرا كلاسيك بأزرار وخياطة زرقاء
1836,JOHRH,102,pc,#1836عباية ملكي كلاسيك بخرز منثور خلف العباية
1842,JOHRH,102,pc,#1842عباية ملكي كلاسيك بجيوب وأقمشة متنوعة
1852,JOHRH,102,pc,#1852عباية شاموا شتوي لف بتدخيلات بنيه
1854,JOHRH,102,pc,#1854عباية مخمل مغربي بقبعة
1858,JOHRH,102,pc,#1858عباية صوف استرتش أسود
1859,JOHRH,102,pc,#1859عباية سترتش كلاسيك أسود بقيطان عالاكمام
1861,JOHRH,102,pc,#1861عباية شاكيرا بجيب شك وكم مقلوب
1866,JOHRH,102,pc,#1866عباية حرير مغسول بأطراف زيتية
1867,JOHRH,102,pc,#1867عباية حرير مغسول كلاسيك بأطراف بنفسجية
1869,JOHRH,102,pc,#1869عباية بلاك بيري اماراتي بنقش عالاكمام
1876,JOHRH,102,pc,#1876عباية ملكي بجيب وتطريز جانبي
1880,JOHRH,102,pc,#1880عباية ملكي كلاسيك بجيوب نقش وأزرار
1881,JOHRH,102,pc,#1881 عباية ملكي كلاسيك محدده بقيطان
1882,JOHRH,102,pc,#1882عباية ملكي كلاسيك محدده بقيطان وجيوب
1888,JOHRH,102,pc,#1888عباية صوف ومخمل كلاسيك بأقمشة متداخلة
1890,JOHRH,102,pc,#1890عباية جكار كلاسيك بخياطة بني
1898,JOHRH,102,pc,#1898عباية شامواه كلاسيك بقبة مميزة
1899,JOHRH,102,pc,#1899عباية شامواه كلاسيك بخياطة طولية
1904,JOHRH,102,pc,#1904عباية شاكيرا كلاسيك بنقشة مميزة بلمسة بيج
